name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase
Ampara,2017-05-20,34,27.4,30.9,41.9,31.3,36.9,24.6,70.07,8.8,236.8,1005.8,56.9,20,0.83
Ampara,2017-05-21,33.1,26.3,30.2,41,26.3,36.2,24.8,73.17,8.7,169.4,1005.3,74.1,19.9,0.88
Ampara,2017-05-22,32.8,26.6,29.8,42,26.6,36.3,25.5,78.04,8.8,170.2,1005.8,77.8,19.8,0.93
Ampara,2017-05-23,31.3,26.7,28.6,37.9,29,33.1,24.2,77.66,7,224,1006.5,94.6,19.3,0.97
Ampara,2017-05-24,33.3,24.1,27.6,40.4,24.1,30,23.4,79.4,9.3,232.9,1005.9,84.6,17.6,0.99
Ampara,2017-05-25,31.3,24.3,28.1,36.3,24.3,31.1,23.5,77.02,6.1,265.3,1005,86.4,19.8,1
Ampara,2017-05-27,33.5,27.2,30.3,40.5,31,36.6,25.2,75.22,7,226.9,1004.6,35.7,20,0.02
Ampara,2017-05-28,34.2,26.3,30.2,41.2,26.3,34.9,24.3,72,7.1,177.6,1004.3,51.3,19.8,0.05
Ampara,2017-05-29,35.7,27.6,31.2,41.3,30.1,35.5,22.8,61.56,7.5,212.4,1004.5,44.3,20,0.09
Ampara,2017-05-30,32.9,25.2,29.3,37.3,25.2,32.8,23,69.51,14.1,252.7,1005.4,82.5,19.4,0.14
Ampara,2017-05-31,33.8,26.5,29.9,39.1,26.5,34.5,24,71.24,10.9,222.7,1005.2,58.9,19.8,0.2
Ampara,2017-06-01,31.7,25.9,28.1,37.7,25.9,31.6,24.1,79.31,6.8,180.5,1005.8,73.9,19.4,0.25
Ampara,2017-06-02,32.7,26.8,29.5,39.9,29.9,34.3,24.2,74.22,8.8,255.2,1006.3,64.7,20,0.3
Ampara,2017-06-03,33,27.6,30.3,39.3,31.1,35.7,24.2,70.29,7.8,150,1007.3,62,20,0.35
Ampara,2017-06-04,33.5,26.1,29.8,41,26.1,34.7,24.2,72.86,10.3,180,1007,24.4,20,0.39
Ampara,2017-06-05,34.1,25.6,29.7,42,25.6,34.8,24.3,73.58,11.1,189.2,1006.7,38.5,19.6,0.43
Ampara,2017-06-06,33.5,26,30.1,39.9,26,35,24.4,72.52,9.8,287.2,1006.9,45.9,19.6,0.46
Ampara,2017-06-07,33.1,26.7,29.9,38.6,29,34,23.2,67.88,10.1,266.3,1007.9,65.6,20,0.48
Ampara,2017-06-08,34.5,25.6,30.1,40.8,25.6,34.8,23.8,70.21,10.9,198,1006.5,46.4,20,0.49
Ampara,2017-06-09,34.4,26.2,30.7,39.9,26.2,34.5,22.7,63.31,5.4,184.6,1006,43.1,20,0.5
Ampara,2017-06-10,33.9,27.7,30.2,38.3,29.8,33.9,22.4,63.44,10.9,194.8,1006.8,68.3,20,0.51
Ampara,2017-06-11,34.5,24.8,29.4,39.6,24.8,32.4,22,65.15,8.4,204.2,1006.6,63.2,20,0.52
Ampara,2017-06-12,32,24.6,28.9,37.6,24.6,33.4,23.7,73.86,10.9,144.3,1006.8,38.2,20,0.54
Ampara,2017-06-13,32,29.1,30.3,39.1,34.8,37.3,25.5,75.98,20.6,185,1006.7,31.9,20,0.57
Ampara,2017-06-14,32.5,25.9,29.4,40,25.9,34.6,24.8,76.81,22.2,222.7,1007.8,36.1,19.9,0.61
Ampara,2017-06-15,31.7,26.9,28.9,38.5,29.7,34.1,24.8,78.93,10.6,197.8,1008.1,55.6,19.9,0.65
Ampara,2017-06-16,32.5,27.1,28.5,39.2,29.8,32.6,24.1,77.71,12.7,189,1007.1,49.5,18.5,0.7
Ampara,2017-06-17,32.2,26.4,29.8,39.3,26.4,35.6,25.2,76.89,10.3,155.8,1007.1,30.8,19.9,0.76
Ampara,2017-06-19,33.3,25.3,28.5,40.2,25.3,32.2,24.5,79.62,9.8,187.5,1006.2,71,20,0.86
Ampara,2017-06-20,32.9,26.2,28.9,39.2,26.2,32.6,24.3,77.01,9.5,256.3,1006.8,60.7,20,0.91
Ampara,2017-06-21,33,25.3,29.4,40.7,25.3,34.5,24.6,76.27,9.8,198,1007.4,44.7,20,0.95
Ampara,2017-06-22,33.1,25.8,29.3,39.3,25.8,33.9,24.5,76.17,9,240.2,1007.6,38.1,20,0.99
Ampara,2017-06-23,33.1,26.9,29.8,38.4,29.9,34.2,23.6,70.1,11.6,236.8,1007.3,33.8,20,1
Ampara,2017-06-25,30.8,25.4,28.1,33.4,25.4,30.2,21.3,66.91,11.2,222,1006.2,33.9,19.7,0.01
Ampara,2017-06-26,33.6,26.2,29.9,37.6,26.2,32.5,21.5,61.38,11.6,235.6,1007.1,74.7,19.9,0.04
Ampara,2017-06-27,33.3,26,29.8,37.3,26,32.5,21.7,62.69,8.5,230.3,1008.3,66.6,20,0.08
Ampara,2017-06-28,33.5,28.5,31,37.1,31.9,34.3,21.8,59.27,9.5,81.8,1007.8,78.2,20,0.12
Ampara,2017-06-29,34.4,24.5,29.7,38.8,24.5,33.4,23,68.47,14.1,133.5,1007.4,36,20,0.17
Ampara,2017-06-30,32.8,28.1,30.7,39.2,32.5,36.1,24.1,68.58,10.3,105.8,1006.2,25,20,0.22
Ampara,2017-07-01,32.9,26.7,29.9,39.9,29.3,35.4,24.6,73.71,15.8,150.6,1006.8,41.9,19.8,0.27
Ampara,2017-07-02,31.6,25,28.4,37.7,25,32.3,23.9,76.82,5.9,202.2,1007.5,52,20,0.32
Ampara,2017-07-03,30.8,24.8,28.3,37.7,24.8,32,23.6,76.34,4.8,145.5,1007.8,21.6,20,0.37
Ampara,2017-07-04,33.3,28.7,30.6,40.4,33.6,36.7,24.7,71.15,9.3,151,1008,19.6,20,0.41
Ampara,2017-07-05,33.4,28.2,30.2,37.6,30.9,34.4,23.1,66.83,7.9,118.2,1008.2,42.4,20,0.44
Ampara,2017-07-06,33.9,25.5,29.9,38.6,25.5,34.1,23.3,68.62,7.2,131.7,1007.8,39.9,19.9,0.47
Ampara,2017-07-07,32.9,27,29.5,38.2,29.9,33.8,23.4,70.26,6.9,233.8,1007.7,55.9,19.9,0.49
Ampara,2017-07-08,33.4,23.8,27.2,38.6,23.8,29,23.1,79.64,6,232,1008.4,77.6,18.8,0.5
Ampara,2017-07-09,28.5,23.8,26.4,32.4,23.8,28.1,23.3,83.41,5.8,259,1008.9,72.9,20,0.5
Ampara,2017-07-10,31.8,24.7,28.3,36.6,24.7,31.3,23.6,77.09,5.8,186.4,1009.3,59.4,20,0.51
Ampara,2017-07-11,34.4,25.4,30,39.1,25.4,33.7,22.8,66.24,9.8,200.5,1007.9,35.8,20,0.53
Ampara,2017-07-12,33.6,26,28.8,40.5,26,32.3,24.1,76.95,9.6,144,1008.1,73.9,19.4,0.55
Ampara,2017-07-13,31.8,25,29,38.4,25,32.3,23.2,71.9,11.9,187.6,1007.9,82.3,20,0.59
Ampara,2017-07-14,32.4,26.1,29.3,38.6,26.1,33.1,23.1,69.63,7.7,227.3,1008.4,68.7,20,0.63
Ampara,2017-07-15,32.3,26.1,29,39.5,26.1,33.8,24.4,76.73,6.4,220,1008.2,53.6,19.9,0.68
Ampara,2017-07-16,34.2,24.3,29.4,39.3,24.3,32.4,22.7,69.84,15.1,193.5,1007.6,41.4,19.9,0.74
Ampara,2017-07-17,34.2,24.9,29.5,38.2,24.9,32.1,21.4,62.91,16.5,250,1006.3,57.5,20,0.79
Ampara,2017-07-18,34.3,25.6,30,37.6,25.6,32.8,21.8,62.73,11.6,225.8,1006.9,57.5,20,0.85
Ampara,2017-07-19,33.8,25.9,29.5,37.9,25.9,32.5,22.2,65.8,13.1,213.7,1008,42.1,20,0.9
Ampara,2017-07-20,32.2,25.7,29.2,38,25.7,33.5,24.1,74.55,13,198.4,1007.2,29.9,20,0.94
Ampara,2017-07-21,29.9,26.4,28.3,34.5,26.4,32,23.9,77.44,10.6,200.4,1007.6,30.8,20,0.98
Ampara,2017-07-22,31.3,27,29,37.5,29.7,33.8,24.4,76.42,7.8,242.6,1007.6,51.1,20,1
Ampara,2017-07-24,31.5,28.1,29.4,38.9,32.9,35.2,25.1,77.73,9.3,234.2,1007,46.5,19.9,0.01
Ampara,2017-07-25,32.9,26.3,29.8,40.3,26.3,35.5,25.2,77,11.1,263.3,1005.9,35.9,19.8,0.03
Ampara,2017-07-26,33.2,28.9,31,40.7,35.2,38.3,25.6,73.51,10.7,83.3,1005.7,29.4,19.8,0.06
Ampara,2017-07-27,32.7,25.8,28.2,40.8,25.8,32,24.5,80.85,12.8,200.4,1007.4,43.5,19.9,0.1
Ampara,2017-07-28,32.4,26,28.8,39.2,26,32.6,24.2,77.2,9.9,129,1007.5,53.2,20,0.14
Ampara,2017-07-29,32.6,26.8,29,38.9,29.6,33.6,24.1,75.54,9.5,132.7,1008.6,57.5,20,0.2
Ampara,2017-07-30,33.2,24.6,28.4,38.5,24.6,31.5,23.7,77.03,8,177.5,1008,53.7,19.8,0.24
Ampara,2017-07-31,33,24.2,27.4,40.4,24.2,29.9,24,82.38,16.5,200,1008.1,61.6,19.4,0.29
Ampara,2017-08-01,32.9,24.7,29.4,38.2,24.7,33.1,23.5,71.98,10.9,236.7,1007.9,63.5,20,0.34
Ampara,2017-08-02,32.7,27.7,30.3,37.8,31.8,35.5,24.1,69.97,10.6,162.8,1007.6,39.9,19.3,0.38
Ampara,2017-08-03,33,25.5,29,40,25.5,33.3,23.9,74.36,9.1,164.2,1006.7,27.4,20,0.42
Ampara,2017-08-04,33.5,26.5,30,38.8,26.5,33.9,23.2,67.77,13.1,166.8,1005.4,52.6,20,0.45
Ampara,2017-08-05,34.4,28.2,31.1,39.3,32.1,35.5,23,63.24,10.4,282.6,1004.6,54.1,20,0.48
Ampara,2017-08-06,33.1,28.2,30.1,38.8,31.1,35.1,23.9,70,7.4,129.8,1004.5,71.1,19.7,0.49
Ampara,2017-08-07,33.3,25.1,29.3,39.6,25.1,33.1,23.8,73.5,9.5,190.3,1005,62.7,20,0.5
Ampara,2017-08-08,31.3,24.7,27.2,37.9,24.7,29.6,24.1,84.05,12.3,205.3,1006.7,64,19.2,0.51
Ampara,2017-08-09,30.5,24.6,27.7,37.6,24.6,31.7,24.7,84.19,13.7,206.6,1006.6,53.8,19.8,0.52
Ampara,2017-08-10,30.5,24.2,27.6,37.7,24.2,31.2,24.6,84.26,18.4,201.7,1007.4,60.4,18.6,0.54
Ampara,2017-08-11,31.1,25.1,28.3,38.4,25.1,32.7,24.9,82.47,8.9,149.2,1007.9,45.2,20,0.57
Ampara,2017-08-12,31.4,23.4,28,38.2,23.4,31.7,24.1,80.18,11.7,152.2,1008.6,76,17.5,0.62
Ampara,2017-08-13,30.5,22.7,27.4,35.5,22.7,30.9,23.9,82.32,8.5,131,1008.8,71.6,19.7,0.67
Ampara,2017-08-14,28.5,23.5,26.1,32.7,23.5,27.1,23.6,86.56,4,209,1010.2,99.7,19.4,0.72
Ampara,2017-08-15,31.1,24.6,28.1,37.8,24.6,31.5,23.9,78.79,12.4,228.9,1008.9,65.5,20,0.78
Ampara,2017-08-16,31.7,24.2,28.4,36.4,24.2,31.6,23,73.53,10.6,229,1007.7,54.6,20,0.84
Ampara,2017-08-17,32.6,24,29.1,37.3,24,32.4,23,70.98,10.1,284.3,1005.8,36.1,20,0.89
Ampara,2017-08-18,33,26.7,29.2,38.2,29.1,33.2,23.6,73.1,7.4,207.2,1005.3,64,19.7,0.93
Ampara,2017-08-19,30.7,26.7,28.5,35.8,29.4,32.6,24,76.82,6.1,243.2,1006.2,74.9,19.9,0.97
Ampara,2017-08-20,33.4,24,29.2,39.2,24,32.5,22.6,68.95,6,249.2,1006.1,46.3,20,0.99
Ampara,2017-08-21,32.4,27.5,29.2,38.8,30.3,33.4,23.5,71.6,4.3,129.8,1005.5,38.4,20,1
Ampara,2017-08-23,32,25.3,28.7,40,25.3,33.2,24.7,79.34,10.1,171.2,1005.9,67.2,20,0.02
Ampara,2017-08-24,32.2,25.7,28,39.4,25.7,31.1,24.5,81.64,10.5,292.5,1005.6,57.5,19.1,0.04
Ampara,2017-08-25,31.9,25.4,28.7,39.8,25.4,33.3,25,81.04,8.6,217.6,1005.4,32.4,20,0.08
Ampara,2017-08-26,32.6,25.6,29,37.7,25.6,31.7,22.5,69.05,5.1,238,1005.2,21.6,20,0.12
Ampara,2017-08-27,34.1,24.8,29.4,36.9,24.8,32.1,21.7,64.66,5.8,183.5,1004.2,43.6,20,0.16
Ampara,2017-08-28,30.3,24.7,27.9,35.8,24.7,30.7,22.4,72.05,2.4,213,1004,59.4,19.7,0.21
Ampara,2017-08-29,33.2,26.4,29.8,39.2,26.4,33.5,22.9,67.2,12.7,220.7,1005.2,57.1,20,0.26
Ampara,2017-08-30,32.1,25.4,28.6,38.9,25.4,32.5,23.8,75.63,8.8,190.5,1006.7,49,19.8,0.31
Ampara,2017-08-31,31.9,26.6,29.4,39.3,26.6,34.5,24.8,76.99,10,153,1007.3,42.8,20,0.35
Ampara,2017-09-01,31.7,26.3,29.1,39.5,26.3,34.2,25.1,79.65,7.7,118,1007.9,47.4,19.9,0.39
Ampara,2017-09-02,31,26.8,28.7,36.7,30.4,33.4,24.5,78.34,8.8,189,1007.5,46.9,20,0.43
Ampara,2017-09-03,28.9,25.5,27,34.3,25.5,29.7,24.7,87.3,2,153.2,1008.2,90.9,20.2,0.46
Ampara,2017-09-04,30.6,25.6,27.4,37.6,25.6,30.6,24.9,86.59,4.3,99.5,1008.4,69.1,19.1,0.48
Ampara,2017-09-05,31.3,24.5,27.4,38.2,24.5,30,24.1,82.77,15.5,191.2,1007.9,54.9,19.4,0.5
Ampara,2017-09-06,30.3,24.1,26.8,35.8,24.1,28.9,23.6,83.17,5.8,235.8,1007.6,66.1,19.2,0.5
Ampara,2017-09-07,30.1,24.2,27.1,34.6,24.2,29.4,23.8,82.67,5.6,181.8,1007,85.8,19.6,0.51
Ampara,2017-09-08,28.8,25.2,26.8,33.4,25.2,28.9,24.4,86.8,5.1,270.7,1007.3,86.5,19.7,0.53
Ampara,2017-09-09,30.5,25.2,26.7,35.5,25.2,28.6,24.3,87.15,5.4,230,1006.7,77,20,0.56
Ampara,2017-09-10,31.1,23.8,28.6,37.4,23.8,33.5,24.9,81,10,150.4,1006.5,52.1,20,0.61
Ampara,2017-09-11,30.7,25.2,28.2,36.9,25.2,32.7,25,83.61,8.9,103,1007.2,56.7,19.6,0.66
Ampara,2017-09-12,30.7,27.2,28.5,37.2,30.9,33.5,24.8,80.64,10.1,183.6,1008.3,61.1,20,0.71
Ampara,2017-09-13,28.5,24.7,25.7,33.2,24.7,26.8,23.7,88.89,10,209.8,1009.4,68.3,19.3,0.77
Ampara,2017-09-14,29.6,23.4,26.6,34.2,23.4,28.8,23.3,82.63,3.6,152.7,1009.4,59.9,19.1,0.82
Ampara,2017-09-15,31.2,26,28.4,38,26,31.6,24.6,80.42,7.2,48.3,1007.4,65.4,20,0.88
Ampara,2017-09-16,32.4,26.2,29,37.1,26.2,32.2,23.8,74.98,7.2,188.3,1007.8,88.8,20,0.92
Ampara,2017-09-17,32.9,23.7,28.1,36.8,23.7,29.8,21.7,69.71,8.3,203.7,1009.1,66,20,0.96
Ampara,2017-09-18,32,26.9,29.5,36.6,29.2,33.1,22.8,67.81,6.9,244.8,1010.1,86.4,20,0.99
Ampara,2017-09-19,32.1,25,29,37.6,25,33.4,24.1,75.55,7.4,95.3,1008.7,38.1,20,1
Ampara,2017-09-21,33,24.5,28.3,36.3,24.5,30.2,22.1,70.42,5.1,260.4,1007.6,35.2,20,0.01
Ampara,2017-09-22,32.2,25.2,28.7,37,25.2,32.3,23.3,73.32,11.6,132.8,1007.7,29.2,20,0.03
Ampara,2017-09-23,31.6,26.1,28.7,36.6,26.1,32.7,24.1,76.86,10.8,201.8,1008.8,33.8,20,0.06
Ampara,2017-09-24,32.8,25.3,28.7,37.6,25.3,32.3,23.5,74.18,12.9,166.8,1008.3,62,20,0.09
Ampara,2017-09-25,29.9,24.5,27.3,34.9,24.5,29.2,23.2,78.86,6.9,213.8,1007,68.5,20,0.13
Ampara,2017-09-26,31.6,25.1,28.3,36.9,25.1,31.6,23.7,77.09,6.7,240.3,1006.9,60.1,20,0.17
Ampara,2017-09-27,30.9,24.9,27.1,36.6,24.9,28.8,23.8,82.66,6.1,225,1007.4,35.4,20,0.22
Ampara,2017-09-28,32.4,24.5,28.9,37.7,24.5,31.9,22.8,70.83,11.6,217.7,1007.4,19.2,20,0.27
Ampara,2017-09-29,32.7,26.1,29.6,35.7,26.1,32.6,22.3,66.17,5.9,149.8,1007.4,12.5,20,0.32
Ampara,2017-09-30,31.2,25.6,28.5,37.7,25.6,32.7,24.8,81.29,11.5,172.8,1008.4,38.2,20,0.36
Ampara,2017-10-01,32.4,24.6,29.1,39,24.6,33.7,24.2,75.24,11.2,234.8,1008.1,33.2,20,0.4
Ampara,2017-10-02,31.6,24.8,29.1,37.5,24.8,33.8,24.2,75.12,10.1,113.6,1006.8,58.9,20,0.44
Ampara,2017-10-03,31.9,25.3,29.1,38.7,25.3,34,24.5,77.02,13,211.3,1007.2,42.4,20,0.47
Ampara,2017-10-04,30.9,26,28.2,36.3,26,31.3,24.1,79.04,5.5,177,1007,62.8,19.3,0.49
Ampara,2017-10-05,31.4,24.9,28,37.5,24.9,31.1,23.7,77.86,9.1,177.9,1006.3,60.2,19.6,0.5
Ampara,2017-10-06,31.5,25.4,27.6,37.9,25.4,29.7,24.2,82.05,5.4,241.8,1006.8,69,19.6,0.51
Ampara,2017-10-07,30.1,25.4,27.9,37.1,25.4,31.8,24.5,81.87,7.4,126.3,1006.8,47.8,19.8,0.52
Ampara,2017-10-08,31.4,23.3,27.6,37.5,23.3,30.7,23.8,80.51,9.8,178.8,1006.3,37.8,19.2,0.55
Ampara,2017-10-09,30.3,24.8,27.5,36.3,24.8,30.1,24,81.45,6.7,183.6,1005.8,74.7,20,0.59
Ampara,2017-10-10,31.9,24.1,27.8,37.5,24.1,30.5,23.8,80.06,8.8,195,1005.2,64.4,18.2,0.64
Ampara,2017-10-11,28.2,24.1,26.8,32.7,24.1,28.9,23.8,83.78,7.2,178.6,1006.3,93,19.7,0.7
Ampara,2017-10-12,30.8,25.1,26.5,37.6,25.1,28.2,24.3,87.98,9,142.7,1006.5,79,19.2,0.75
Ampara,2017-10-13,30.9,25.1,26.9,36.3,25.1,28.8,24.4,86.92,9,165.8,1006.1,66.5,19.9,0.81
Ampara,2017-10-14,30.3,25.2,26.9,35.9,25.2,28.7,24,84.69,11.7,263.7,1006.4,83.4,19.2,0.86
Ampara,2017-10-15,32.8,23.8,27.5,37.4,23.8,29.8,22.9,77.07,4.6,249.8,1006.8,72,19.7,0.91
Ampara,2017-10-16,33.8,24.6,28.9,37.1,24.6,31.3,21.7,66.61,10,271,1006.7,77.7,20,0.95
Ampara,2017-10-17,32.1,23.9,26.4,35.5,23.9,27.8,22.3,79.56,15.6,298.7,1006.8,79.9,19.6,0.98
Ampara,2017-10-18,30.8,23.8,27.2,36.5,23.8,29.4,23.7,81.94,7.2,271.8,1006.3,58.6,20,1
Ampara,2017-10-19,31.7,24.1,28,36.1,24.1,30.5,23.6,78.48,7.2,263,1007,44.2,20,1
Ampara,2017-10-21,31.9,26.6,29.2,35.8,26.6,33.6,24.2,75,8.7,196.8,1009.4,37.4,20,0.01
Ampara,2017-10-22,30.6,24.2,28.1,36.2,24.2,32.5,24.6,81.74,8.6,174.9,1009.5,29.1,20,0.04
Ampara,2017-10-23,30.5,24.6,27.2,37.6,24.6,30.6,24.6,86.14,10,173,1009.4,40.9,19.6,0.06
Ampara,2017-10-24,30.2,23.4,26.6,36.3,23.4,29.2,23.9,85.68,9,244,1010.9,64.8,18.3,0.1
Ampara,2017-10-25,29.7,18.1,26.1,34.5,18.1,28.7,23.1,84.09,7.8,103.6,1011.8,45.5,19.6,0.14
Ampara,2017-10-26,30.3,25.8,28.4,36.6,25.8,32.4,24.3,78.9,7.9,96,1011.5,60.2,18.9,0.18
Ampara,2017-10-27,29.7,24.2,26.6,36.7,24.2,29,24.2,87.13,6.5,180.6,1010.5,63.6,19.7,0.23
Ampara,2017-10-28,30.2,24.1,27.2,35.7,24.1,30.4,24.1,83.8,7.9,122.4,1009.6,56.1,20,0.28
Ampara,2017-10-29,29.6,23.9,27,35,23.9,30,24.5,86.92,9.8,195.2,1009.2,67.6,17.7,0.33
Ampara,2017-10-30,29.7,25.2,27.6,34.9,25.2,31,24.1,81.38,8.3,164.3,1008.3,40.4,19,0.37
Ampara,2017-10-31,29.2,24.7,27.3,34.1,24.7,29.7,24,83.04,9.1,299.8,1008.2,77.5,20,0.42
Ampara,2017-11-01,28.9,24.4,26.3,33.3,24.4,27.2,23.9,87.07,7.6,220,1009.3,91.5,18.5,0.45
Ampara,2017-11-02,28.9,24.2,26.6,33.2,24.2,28.3,24.1,86.83,9.6,250,1007.8,81.1,19.7,0.48
Ampara,2017-11-03,29.4,25,27.2,34.4,25,30.1,24.2,84.13,8.4,159.5,1006.7,85.7,18.8,0.5
Ampara,2017-11-04,29,24.7,26.9,34.4,24.7,30,24.8,88.53,3.5,191,1007.1,93.9,18,0.5
Ampara,2017-11-05,27,23.8,25.4,30,23.8,26,24.2,92.75,0.5,127.5,1008,97.5,18.6,0.52
Ampara,2017-11-06,30.1,23.6,27,36.1,23.6,29.6,24.2,85.13,7.4,159.3,1008.1,76,19.3,0.54
Ampara,2017-11-07,29.1,24.4,26.9,33.4,24.4,28.8,24.1,85.49,7.6,167.3,1008.7,83.5,19.7,0.57
Ampara,2017-11-08,26.6,23.2,25.1,26.6,23.2,25.2,23.7,91.83,14.8,255.5,1009,95.7,19.5,0.62
Ampara,2017-11-09,29.6,24.4,26.8,33.2,24.4,28.1,22.9,80.14,18.4,322.8,1007.5,84.8,19.2,0.68
Ampara,2017-11-10,30,25.2,27,34.6,25.2,29.2,23.7,82.59,11.2,288,1007.1,72.8,20,0.73
Ampara,2017-11-11,27.7,25.1,26.2,31.3,25.1,27.1,24,87.77,9.9,250.6,1007.2,62.9,19.3,0.79
Ampara,2017-11-12,30.6,23.9,27.1,35.5,23.9,29.1,22.9,78.35,6.1,258.3,1006.6,60.3,18.9,0.84
Ampara,2017-11-13,30.9,23.2,27.1,36.6,23.2,29.4,23,78.8,7.9,206,1006.6,31.1,19.6,0.89
Ampara,2017-11-14,30.4,24.2,27.5,34.6,24.2,30.7,23.8,80.97,6.1,168.3,1006.8,54.7,20,0.93
Ampara,2017-11-15,30.8,23.2,27.3,34.2,23.2,29.4,22.9,77.82,8,127.7,1007.1,13.5,20,0.96
Ampara,2017-11-16,30.6,26.1,28,36.5,26.1,31.5,24.4,81.29,10.6,117.7,1007.5,15.4,20,0.99
Ampara,2017-11-17,30.1,26.8,28.3,35.9,29.8,32.9,24.5,80.1,9.3,138.8,1008.1,28.9,20,1
Ampara,2017-11-20,29.4,24.3,27.2,35,24.3,30.2,24.7,86.42,4.8,169.8,1009.9,59.6,18.2,0.02
Ampara,2017-11-21,30.1,25.6,28,35.5,25.6,31.7,24.5,81.82,5.2,255.8,1009.4,66,20,0.04
Ampara,2017-11-22,28.9,24.2,26,33.9,24.2,26.8,24.1,89.92,10.6,184,1008.1,66.5,19.6,0.07
Ampara,2017-11-23,28.4,23.5,26.8,31.9,23.5,29.3,23.5,83.1,13,328,1008.2,62.7,20,0.11
Ampara,2017-11-24,28.1,25.3,26.9,31.8,25.3,29.2,23.5,81.98,9.4,323.1,1009.6,92.8,19.4,0.14
Ampara,2017-11-25,25,20.1,23,25,20.1,23,21.8,93.29,4.2,295,1011.3,93.3,14.7,0.19
Ampara,2017-11-26,25.7,22.9,24.3,25.7,22.9,24.3,23.6,95.59,5.4,235.3,1010.1,87.7,17.8,0.24
Ampara,2017-11-27,27.3,23.6,25.1,31,23.6,25.6,24,93.66,5.8,265.3,1008.6,79.1,18.5,0.29
Ampara,2017-11-28,27.1,25.1,25.8,30.8,25.1,26.3,24.2,91.26,24.1,143,1007.3,91.2,16.6,0.34
Ampara,2017-11-29,26.6,24.9,25.8,26.6,24.9,25.9,24.3,91.15,18.7,154.7,1006.9,87.6,17.2,0.39
Ampara,2017-11-30,28.3,24.9,26.2,33,24.9,27.7,24.1,88.49,8.1,191.4,1008.1,89,18.8,0.43
Ampara,2017-12-01,27.7,24.7,26.2,31.1,24.7,27.3,24.1,88.9,7,238.2,1008.5,97.5,19.7,0.47
Ampara,2017-12-02,28.2,24.5,25.8,32.3,24.5,26.3,24,90.33,6.2,209,1009.6,85.4,20,0.49
Ampara,2017-12-03,28.8,23.3,25.7,33.1,23.3,26.9,23.7,89.55,9.4,330,1009.9,72.4,20,0.5
Ampara,2017-12-04,28.3,23.2,25.9,32.1,23.2,26.9,23.6,87.59,10.4,136.2,1009.8,92.5,19.1,0.51
Ampara,2017-12-05,27,23.6,25.4,30.2,23.6,26.3,23.3,88.52,9.7,251.2,1008.9,93,19.2,0.53
Ampara,2017-12-06,28.3,24,26.3,32.1,24,27.6,23.7,86.05,10.7,331.3,1008.7,72.6,19.9,0.56
Ampara,2017-12-07,29.3,23.3,26.7,32.6,23.3,28,22.8,79.87,11.8,322.1,1008.3,37.8,19.8,0.61
Ampara,2017-12-08,28.8,24.1,26,31.9,24.1,27.1,22.2,80.09,13.1,253.3,1009.2,23,20,0.66
Ampara,2017-12-09,28.9,23.6,26.4,32,23.6,27.6,22.1,78.08,7.5,177.4,1010.3,15.6,20,0.71
Ampara,2017-12-10,28.8,22.1,26.1,32.7,22.1,27.4,22.6,81.71,10.4,110.7,1011.1,18.5,19.7,0.76
Ampara,2017-12-11,29.2,23.6,26.8,33.2,23.6,29,23.5,82.73,10.9,75.8,1012,77.1,20,0.82
Ampara,2017-12-12,29.1,24.5,27,33.3,24.5,28.8,24.1,84.67,5.1,130,1012.3,28.5,19,0.86
Ampara,2017-12-13,29.3,24.7,27,33.9,24.7,29.3,24.1,84.27,11.2,139,1011.9,32.6,19.6,0.91
Ampara,2017-12-14,27.7,24.4,26.7,31.5,24.4,29.2,24.1,85.83,9.4,231,1012.3,44.3,19.1,0.94
Ampara,2017-12-15,28.1,25.6,27.1,32.3,25.6,29.6,24.2,84.01,16.6,271.6,1011.9,69.4,19.6,0.97
Ampara,2017-12-16,28.7,26.2,27.6,32.7,26.2,30.8,24,81.13,14.8,230.3,1012.7,62,19.8,0.99
Ampara,2017-12-17,28.8,24.1,26.6,32.9,24.1,28.4,23.1,81.36,14.8,105.8,1013.1,44.6,20,1
Ampara,2017-12-19,28,22.8,25.9,31.9,22.8,26.9,22.9,83.92,33.5,290.3,1012,67.4,19.8,0.01
Ampara,2017-12-20,26.6,23.3,24.8,26.6,23.3,24.8,23.2,91.05,15,159.4,1012.5,88,17.8,0.02
Ampara,2017-12-21,26.4,22.9,24.9,26.4,22.9,24.9,22.7,87.49,7.1,224.9,1012.8,72,18.7,0.05
Ampara,2017-12-22,27.6,24.4,26.2,29.9,24.4,27.2,22.4,79.6,13.8,171.3,1012,74,19.4,0.08
Ampara,2017-12-23,27.7,24.7,26.3,30,24.7,26.9,21.7,75.99,13,226.1,1010.3,38,19.7,0.11
Ampara,2017-12-24,28.4,22.9,26.2,31.3,22.9,27.2,22.6,81.16,13,281.8,1010.1,39.3,19.3,0.16
Ampara,2017-12-25,28.5,23.4,26.1,32,23.4,27.4,23.3,84.73,11.2,299.4,1010.5,49.8,19.2,0.21
Ampara,2017-12-26,28.4,24,26.6,32.7,24,28.5,23.9,85.47,16.6,188,1010.5,66.8,19.3,0.26
Ampara,2017-12-27,27.5,24.7,26.2,30.5,24.7,26.6,23.2,83.9,14.8,222.6,1010.5,67,18.1,0.31
